Active Ingredient,Days Until Expiry,Storage Temperature (°C),Warning Labels Present,Dissolution Rate (%),Disintegration Time (minutes),Impurity Level (%),Assay Purity (%),Safe/Not Safe,Disease/Use Case,Expiry Date
Cetirizine,667.0,22.42234973374727,1.0,94.36082786904574,19.42875270519772,0.2368073781843534,100.7597391117355,Safe,"Allergies, Cold Symptoms",2027-07-09 05:58:36.864528
Omeprazole,326.0,28.22739280421468,0.0,82.66405521241897,22.71053690951186,0.4624449424909393,94.2532538905872,Not Safe,"Acid Reflux, Gastric Ulcers",2026-08-02 05:58:36.864528
Paracetamol,973.0,23.98706235105685,0.0,96.6360932925125,17.788770524770612,0.1265219936886914,96.5372346827209,Safe,"Fever, Mild Pain",2028-05-10 05:58:36.864528
Ibuprofen,761.0,15.038398909039309,0.0,,8.530139867270037,0.1363204332318787,98.40311003028604,Not Safe,"Pain, Fever, Inflammation",2027-10-11 05:58:36.864528
Amoxicillin,502.0,28.787548682310817,1.0,99.92650964620698,3.082534412426208,0.130688072576419,,Safe,Bacterial Infections,2027-01-25 05:58:36.864528
Metformin,223.0,22.911617123908098,0.0,97.98931964542908,15.225635548312692,0.0883430303926917,104.30244295181448,Safe,Type-2 Diabetes,2026-04-21 05:58:36.864528
Cetirizine,809.0,20.412480537515336,1.0,87.9063390207792,5.562534275376226,0.2923038960017568,99.33424799197635,Safe,"Allergies, Cold Symptoms",2027-11-28 05:58:36.864528
Amoxicillin,496.0,26.73257489510816,0.0,95.69042842852193,,0.2789724001422679,92.34544623119744,Not Safe,Bacterial Infections,2027-01-19 05:58:36.864528
Ibuprofen,966.0,21.286895441537624,0.0,96.98685485633736,5.185027529489295,0.2089987417333332,97.35774133551186,Safe,"Pain, Fever, Inflammation",2028-05-03 05:58:36.864528
Omeprazole,103.0,18.933082541385325,1.0,86.11205903613286,23.479491403739445,0.349473195476999,105.39833029696642,Not Safe,"Acid Reflux, Gastric Ulcers",2025-12-22 05:58:36.864528
Amoxicillin,682.0,29.75422701370792,0.0,91.65227771589024,13.673243198987604,0.0629532952147461,109.3893345261676,Not Safe,Bacterial Infections,2027-07-24 05:58:36.864528
Ibuprofen,211.0,23.74443007089377,0.0,89.36745377073969,19.236045352569544,0.4021791963972411,97.1947052189605,Not Safe,"Pain, Fever, Inflammation",2026-04-09 05:58:36.864528
Ibuprofen,229.0,17.889388456103013,1.0,86.05828604356317,3.0545911700196875,0.1249705180881421,103.46572171303644,Safe,"Pain, Fever, Inflammation",2026-04-27 05:58:36.864528
Ciprofloxacin,544.0,20.211899832377505,1.0,,13.5167398242972,0.0824729296053947,97.31746947642095,Not Safe,,2027-03-08 05:58:36.864528
Amoxicillin,72.0,21.068255407104942,0.0,92.88376771021048,3.3325586617548484,,100.34628460985004,Safe,Bacterial Infections,2025-11-21 05:58:36.864528
Aspirin,508.0,21.97382802257208,1.0,85.96673321969563,11.370387012050308,0.167226436350016,96.44289245848444,Safe,"Pain, Inflammation, Heart Disease",2027-01-31 05:58:36.864528
Ciprofloxacin,,15.734247453790736,0.0,97.46062686644464,8.451854134852459,0.0937415476514169,99.62174366975962,Safe,,
Amoxicillin,176.0,16.568702220809023,1.0,88.37964326916259,23.875474931379195,0.2439039150509028,99.57923476568516,Safe,Bacterial Infections,2026-03-05 05:58:36.864528
Cetirizine,530.0,27.586396845828062,0.0,96.96151701412823,9.899448797173113,0.1590840198470011,107.22227237349854,Not Safe,"Allergies, Cold Symptoms",2027-02-22 05:58:36.864528
Atorvastatin,415.0,19.18475710211509,0.0,96.40054467718473,2.017857425237305,0.1226614674525389,99.61019164916044,Safe,High Cholesterol,2026-10-30 05:58:36.864528
Amoxicillin,359.0,23.348618125896746,0.0,91.57092582482709,15.13641067594901,0.2529982590888452,102.73153253225324,Safe,Bacterial Infections,2026-09-04 05:58:36.864528
Atorvastatin,568.0,27.8200261028677,0.0,,5.690935948737209,0.0169915029614656,97.35928830191249,Safe,High Cholesterol,2027-04-01 05:58:36.864528
Aspirin,369.0,22.620870491040087,0.0,84.85144294415592,28.92300870188912,0.2595620906040351,100.55343251793282,Not Safe,"Pain, Inflammation, Heart Disease",2026-09-14 05:58:36.864528
Atorvastatin,429.0,16.855920313686056,0.0,88.01171294991823,29.825035801567164,0.0622926501137487,97.72533618268268,Safe,High Cholesterol,2026-11-13 05:58:36.864528
Cetirizine,809.0,20.412480537515336,1.0,87.9063390207792,5.562534275376226,0.2923038960017568,99.33424799197635,Safe,"Allergies, Cold Symptoms",2027-11-28 05:58:36.864528
,343.0,27.74459559282461,1.0,94.25888515552576,22.674524111904024,0.1139529426989832,104.69007304629385,Safe,,2026-08-19 05:58:36.864528
,747.0,29.38787899415708,1.0,82.39136463407294,23.95893750294156,0.3480489702174454,94.0612516921827,Not Safe,,2027-09-27 05:58:36.864528
Amoxicillin,418.0,24.63578309137268,0.0,85.62560088620421,8.368123953025822,0.0674288769174201,101.55901984685808,Safe,Bacterial Infections,2026-11-02 05:58:36.864528
Cetirizine,582.0,24.25072157993216,0.0,93.18322266453714,1.0327425690108356,0.2123788456718639,98.3482859309568,Safe,"Allergies, Cold Symptoms",2027-04-15 05:58:36.864528
Metformin,999.0,28.49651983249137,1.0,94.37411326102306,6.635453899520295,0.3842583363953736,109.23729864078396,Not Safe,Type-2 Diabetes,2028-06-05 05:58:36.864528
Aspirin,714.0,15.10543717081188,0.0,98.91357750728368,20.42939984567113,0.3834617628605709,91.51753000102644,Not Safe,"Pain, Inflammation, Heart Disease",2027-08-25 05:58:36.864528
Ciprofloxacin,366.0,21.35565581262964,1.0,93.94140822444662,17.317213890584433,0.1934156641457139,93.94090994290502,Not Safe,,2026-09-11 05:58:36.864528
Amoxicillin,748.0,22.232216059539684,0.0,,21.544345798466537,0.0405505409379772,109.79123875312742,Not Safe,Bacterial Infections,2027-09-28 05:58:36.864528
Aspirin,508.0,21.97382802257208,1.0,85.96673321969563,11.370387012050308,0.167226436350016,96.44289245848444,Safe,"Pain, Inflammation, Heart Disease",2027-01-31 05:58:36.864528
Ibuprofen,685.0,26.423675584289512,0.0,92.70008293213056,21.698060875058257,0.0833678092621658,100.43209784947794,Safe,"Pain, Fever, Inflammation",2027-07-27 05:58:36.864528
Paracetamol,787.0,27.914931145887955,1.0,90.32363090135284,20.4021306443801,0.2911418409889795,100.44959188565836,Safe,"Fever, Mild Pain",2027-11-06 05:58:36.864528
Cetirizine,422.0,,1.0,83.13647992225727,12.310491465248022,,,Not Safe,"Allergies, Cold Symptoms",2026-11-06 05:58:36.864528
Lisinopril,92.0,23.872859482670385,1.0,94.59829734728535,16.519790652778966,0.0156886529085987,104.40228667567534,Safe,,2025-12-11 05:58:36.864528
Ciprofloxacin,507.0,22.29650725423805,1.0,87.64304773469848,5.174262711815916,,95.70648912320662,Safe,,2027-01-30 05:58:36.864528
Metformin,458.0,25.616950620577043,1.0,96.81174783318424,1.475095994296069,0.1169544050759119,,Not Safe,Type-2 Diabetes,2026-12-12 05:58:36.864528
Cetirizine,364.0,16.6799750934953,0.0,93.435957426953,17.19256656590054,0.1501047413261614,103.15416481561049,Safe,"Allergies, Cold Symptoms",2026-09-09 05:58:36.864528
Ibuprofen,373.0,20.35583308993882,1.0,86.6869012410329,14.015524434972114,0.1538980447452844,96.06824753976204,Safe,"Pain, Fever, Inflammation",2026-09-18 05:58:36.864528
Cetirizine,910.0,20.790957168787862,1.0,89.84838810406478,13.775755756894856,0.1831625315984083,103.63189964991383,Safe,"Allergies, Cold Symptoms",2028-03-08 05:58:36.864528
Ciprofloxacin,729.0,16.17156081776811,0.0,87.13465170408152,15.18956996388689,0.4185554739604886,91.13421104349337,Not Safe,,2027-09-09 05:58:36.864528
Amoxicillin,649.0,19.00545121057876,1.0,94.48318784523777,28.94532782540274,0.0147718230891763,98.88973143622016,Safe,Bacterial Infections,2027-06-21 05:58:36.864528
Aspirin,477.0,25.03755834360816,0.0,93.49294078675312,2.8511239220682763,0.3818489971229819,109.01585246289144,Not Safe,"Pain, Inflammation, Heart Disease",2026-12-31 05:58:36.864528
Ciprofloxacin,700.0,23.88989936652992,0.0,99.08359466451913,5.925244046825657,0.0434609856942212,104.67202705327622,Safe,,2027-08-11 05:58:36.864528
Metformin,733.0,16.427489527495307,1.0,94.07327448150774,21.802863801611306,0.0584311586265551,95.08917615723966,Safe,Type-2 Diabetes,2027-09-13 05:58:36.864528
Metformin,947.0,27.381487246027834,1.0,99.54228169013167,18.8844846257862,0.022495358988247,104.32779166122506,Safe,Type-2 Diabetes,2028-04-14 05:58:36.864528
Metformin,33.0,25.12300339966652,1.0,90.52485368501644,1.297342658614137,0.440533053702395,90.94560329757311,Not Safe,Type-2 Diabetes,2025-10-13 05:58:36.864528
Ciprofloxacin,507.0,22.29650725423805,1.0,87.64304773469848,5.174262711815916,0.0467107722791385,95.70648912320662,Safe,,2027-01-30 05:58:36.864528
Metformin,328.0,20.17443706570424,0.0,80.52215810318853,4.345150136791425,0.2206515837269883,91.71365972918896,Not Safe,Type-2 Diabetes,2026-08-04 05:58:36.864528
Cetirizine,667.0,22.42234973374727,1.0,,19.42875270519772,0.2368073781843534,100.7597391117355,Safe,"Allergies, Cold Symptoms",2027-07-09 05:58:36.864528
Amoxicillin,366.0,24.36228170498803,0.0,93.19139377375768,27.83273435535996,,95.48696923888528,Safe,Bacterial Infections,2026-09-11 05:58:36.864528
Ibuprofen,139.0,27.76353308452352,0.0,85.15891845481468,3.1469315352009284,0.0833454985885453,98.193276910936,Safe,"Pain, Fever, Inflammation",2026-01-27 05:58:36.864528
Atorvastatin,,20.87688843221684,0.0,83.98209781064114,3.999792637465156,0.1563781305316688,93.761513378988,Not Safe,High Cholesterol,
Omeprazole,55.0,18.69680598498516,0.0,94.2418762282705,10.299333381434566,0.0439137706304106,98.88828988830092,Safe,"Acid Reflux, Gastric Ulcers",2025-11-04 05:58:36.864528
Paracetamol,552.0,29.101566432952605,1.0,80.19473257828167,17.47143065446535,0.0646812544578474,105.84054109888946,Not Safe,"Fever, Mild Pain",2027-03-16 05:58:36.864528
Lisinopril,748.0,29.642225313103303,1.0,92.67988184385231,20.217804980917983,0.0746487146441187,95.52199003616153,Safe,,2027-09-28 05:58:36.864528
,244.0,28.71828849492545,1.0,80.22971386340807,9.42738973743568,0.0696096583412595,96.84349541100444,Not Safe,,2026-05-12 05:58:36.864528
,342.0,19.08713909080244,1.0,88.56796963596881,17.275124175087612,0.2594824881483507,93.89155020861548,Not Safe,,2026-08-18 05:58:36.864528
Metformin,92.0,29.19697362694112,1.0,85.90546777133383,17.6023731555453,0.2428386247266406,104.34719161362236,Safe,Type-2 Diabetes,2025-12-11 05:58:36.864528
,334.0,21.139526398860205,1.0,90.15890250153744,5.148334595021352,,102.73350947049032,Safe,,2026-08-10 05:58:36.864528
Paracetamol,787.0,27.914931145887955,1.0,90.32363090135284,20.4021306443801,,100.44959188565836,Safe,"Fever, Mild Pain",2027-11-06 05:58:36.864528
Ibuprofen,505.0,18.096145546184456,0.0,85.70319491401689,24.731848786063324,0.3587699245530572,92.94228801130164,Not Safe,"Pain, Fever, Inflammation",2027-01-28 05:58:36.864528
Lisinopril,640.0,26.121585522109854,,97.7621779578718,24.652043347002,0.2109915974541618,99.81357115963635,Safe,,2027-06-12 05:58:36.864528
Paracetamol,181.0,21.47915313910053,1.0,86.29854317140598,,0.1853633397905193,103.8601463882863,Safe,"Fever, Mild Pain",2026-03-10 05:58:36.864528
Ciprofloxacin,383.0,,1.0,90.0839952869276,12.17283015707808,0.2991830223042227,103.2147614588698,Safe,,2026-09-28 05:58:36.864528
Ciprofloxacin,899.0,24.91496346952006,1.0,89.97435945486417,28.25215227280378,0.2648349134418702,107.94911363831572,Not Safe,,2028-02-26 05:58:36.864528
Amoxicillin,418.0,24.63578309137268,0.0,85.62560088620421,8.368123953025822,0.0674288769174201,101.55901984685808,Safe,Bacterial Infections,2026-11-02 05:58:36.864528
Omeprazole,583.0,20.35838414258104,0.0,88.13992320196128,16.68771793443934,0.1486614041372644,104.62270836141388,Safe,"Acid Reflux, Gastric Ulcers",2027-04-16 05:58:36.864528
Omeprazole,272.0,28.863487654925542,0.0,90.3748232212768,5.51245808554493,0.2582903306546838,102.85008027282784,Safe,"Acid Reflux, Gastric Ulcers",2026-06-09 05:58:36.864528
Ibuprofen,373.0,20.35583308993882,1.0,86.6869012410329,14.015524434972114,0.1538980447452844,96.06824753976204,Safe,"Pain, Fever, Inflammation",2026-09-18 05:58:36.864528
Ciprofloxacin,453.0,15.680239056952974,1.0,88.68240571967864,29.53954967165181,0.3480209319548092,91.4328005731275,Not Safe,,2026-12-07 05:58:36.864528
Aspirin,559.0,18.58432235066399,1.0,81.83362116211006,5.493168032354851,0.3566323955958827,100.11436113890204,Not Safe,"Pain, Inflammation, Heart Disease",2027-03-23 05:58:36.864528
Cetirizine,106.0,19.776794042601004,0.0,81.96488540896517,8.93091107411821,0.2009852784573096,95.49551098342612,Not Safe,"Allergies, Cold Symptoms",2025-12-25 05:58:36.864528
Metformin,402.0,17.874391141171806,0.0,,14.87091968931586,0.076115779992363,104.33249166374168,Safe,Type-2 Diabetes,2026-10-17 05:58:36.864528
Atorvastatin,873.0,27.866855237060733,1.0,97.6894637305443,17.02957463867772,0.1848117240409023,96.59498817249028,Safe,High Cholesterol,2028-01-31 05:58:36.864528
Ibuprofen,139.0,27.76353308452352,0.0,85.15891845481468,3.1469315352009284,0.0833454985885453,98.193276910936,Safe,"Pain, Fever, Inflammation",2026-01-27 05:58:36.864528
Aspirin,921.0,24.59400779138953,0.0,80.74782532699369,17.450548146265696,0.2706842367784286,95.76619735204272,Not Safe,"Pain, Inflammation, Heart Disease",2028-03-19 05:58:36.864528
Lisinopril,547.0,23.993416245514148,,80.50530851963349,12.761064792144834,0.1660505858097173,91.92294929979155,Not Safe,,2027-03-11 05:58:36.864528
Cetirizine,452.0,24.32794109942065,0.0,83.31453708537872,5.629528611302842,,106.33934260390856,Not Safe,"Allergies, Cold Symptoms",2026-12-06 05:58:36.864528
Ibuprofen,373.0,20.35583308993882,1.0,86.6869012410329,14.015524434972114,0.1538980447452844,96.06824753976204,Safe,"Pain, Fever, Inflammation",2026-09-18 05:58:36.864528
Ibuprofen,776.0,19.75176055823253,1.0,,2.809893813849988,0.4277569442699191,,Not Safe,"Pain, Fever, Inflammation",2027-10-26 05:58:36.864528
Cetirizine,659.0,20.38766210907347,0.0,83.09266692403695,7.963455955634842,0.011295751063963,103.8334014744008,Not Safe,"Allergies, Cold Symptoms",2027-07-01 05:58:36.864528
Paracetamol,70.0,,0.0,92.73691112082368,10.9493208387568,0.2946985495870236,106.81979893453108,Not Safe,"Fever, Mild Pain",2025-11-19 05:58:36.864528
Paracetamol,511.0,,0.0,83.53492071940587,13.14000406275284,0.0738426560498266,99.43203050980424,Not Safe,"Fever, Mild Pain",2027-02-03 05:58:36.864528
Ciprofloxacin,688.0,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.1462136768415518,101.00212531499804,Safe,,2027-07-30 05:58:36.864528
Metformin,622.0,24.79240092134605,0.0,80.48754568034403,7.700482689451002,0.3307418551429035,102.97362818401724,Not Safe,Type-2 Diabetes,2027-05-25 05:58:36.864528
Ciprofloxacin,688.0,16.00000757467227,0.0,92.87238491883922,23.12681243931625,0.1462136768415518,101.00212531499804,Safe,,2027-07-30 05:58:36.864528
,464.0,27.97924946607304,1.0,,13.932273775692336,0.2085831872568656,97.31971059676565,Safe,,2026-12-18 05:58:36.864528
Amoxicillin,132.0,25.94589680438024,0.0,96.94160825866967,11.243541246463488,0.2006810163783982,93.0269450395507,Not Safe,Bacterial Infections,2026-01-20 05:58:36.864528
Metformin,51.0,21.64242738298644,1.0,90.39490964026396,8.408265574210745,0.1880139067095114,99.36286181923558,Safe,Type-2 Diabetes,2025-10-31 05:58:36.864528
Aspirin,,18.10137539621648,1.0,,,0.2274087236266077,95.20568071519276,Not Safe,"Pain, Inflammation, Heart Disease",
Aspirin,958.0,24.76776609981076,0.0,81.43505903591809,1.045366957352626,0.2888619230773566,91.34810344189252,Not Safe,"Pain, Inflammation, Heart Disease",2028-04-25 05:58:36.864528
Omeprazole,625.0,21.471432646010225,0.0,97.4169813625142,4.362614192236864,0.0894178717719313,101.28384524906282,Safe,"Acid Reflux, Gastric Ulcers",2027-05-28 05:58:36.864528
Aspirin,52.0,19.998939156696974,0.0,88.88131234717898,27.88343836499283,0.3344858023926811,107.91543707946845,Not Safe,"Pain, Inflammation, Heart Disease",2025-11-01 05:58:36.864528
,92.0,29.19697362694112,1.0,85.90546777133383,17.6023731555453,0.2428386247266406,104.34719161362236,Safe,,2025-12-11 05:58:36.864528
Ibuprofen,211.0,23.74443007089377,0.0,89.36745377073969,19.236045352569544,0.4021791963972411,97.1947052189605,Not Safe,"Pain, Fever, Inflammation",2026-04-09 05:58:36.864528
Cetirizine,,16.786721582850436,,,17.474683924730883,0.2399381036982632,101.87668204371828,Safe,"Allergies, Cold Symptoms",
Atorvastatin,30.0,15.144699457432283,1.0,94.32111915075176,29.7897221988725,0.1669938464577433,92.72739118304612,Not Safe,High Cholesterol,2025-10-10 05:58:36.864528
Amoxicillin,366.0,24.36228170498803,0.0,93.19139377375768,27.83273435535996,0.2286640415576498,95.48696923888528,Safe,Bacterial Infections,2026-09-11 05:58:36.864528
Lisinopril,307.0,16.730334713770397,0.0,90.12958924398755,29.46410528914008,0.0280524731320322,95.63540137577968,Safe,,2026-07-14 05:58:36.864528
Omeprazole,478.0,15.455024664544815,0.0,98.47623910735176,29.35732831039548,0.2965713303193552,94.12710070560246,Not Safe,"Acid Reflux, Gastric Ulcers",2027-01-01 05:58:36.864528
Ibuprofen,475.0,20.73359794778723,0.0,94.22510182775802,29.98478088902937,0.4243823232410931,108.27869745624248,Not Safe,"Pain, Fever, Inflammation",2026-12-29 05:58:36.864528
Aspirin,106.0,25.394936237059767,1.0,93.61921635628264,23.454875780527217,0.280345254301812,94.16870557584863,Not Safe,"Pain, Inflammation, Heart Disease",2025-12-25 05:58:36.864528
Omeprazole,757.0,23.645902435150013,0.0,96.9916691038998,3.659509349838464,0.0366419198967363,92.46289929963464,Not Safe,"Acid Reflux, Gastric Ulcers",2027-10-07 05:58:36.864528
Amoxicillin,748.0,,0.0,,21.544345798466537,0.0405505409379772,109.79123875312742,Not Safe,Bacterial Infections,2027-09-28 05:58:36.864528
Ciprofloxacin,899.0,24.91496346952006,1.0,89.97435945486417,28.25215227280378,0.2648349134418702,107.94911363831572,Not Safe,,2028-02-26 05:58:36.864528
Lisinopril,136.0,23.2801812768613,,96.63580351032128,11.97210900252119,0.3424281237174342,94.6173899751693,Not Safe,,2026-01-24 05:58:36.864528
Paracetamol,261.0,23.899996071673304,1.0,88.9089189205055,6.545610445425423,0.3372923767564516,103.29132405963897,Not Safe,"Fever, Mild Pain",2026-05-29 05:58:36.864528
Amoxicillin,614.0,23.098654217801347,0.0,81.27826966165374,4.408761973875613,0.4095206474333048,105.70947369308254,Not Safe,Bacterial Infections,2027-05-17 05:58:36.864528
Cetirizine,39.0,24.22037878945377,0.0,,9.660119351645374,0.1096739750241397,100.86883450366074,Not Safe,"Allergies, Cold Symptoms",2025-10-19 05:58:36.864528
Omeprazole,223.0,23.4400188002266,1.0,94.51586469674454,4.921793410559412,0.3671425513866673,103.67354203252016,Not Safe,"Acid Reflux, Gastric Ulcers",2026-04-21 05:58:36.864528
Paracetamol,258.0,,,89.3559859148119,13.422490133989973,0.040966717256674,93.33551548349276,Not Safe,"Fever, Mild Pain",2026-05-26 05:58:36.864528
Cetirizine,512.0,22.31246807175616,1.0,98.52162118718896,,0.4788939960135215,95.89890120858352,Not Safe,"Allergies, Cold Symptoms",2027-02-04 05:58:36.864528
Aspirin,234.0,18.9555672980374,0.0,96.55545612687266,4.372482093503784,0.4784058696913051,107.71403780544824,Not Safe,"Pain, Inflammation, Heart Disease",2026-05-02 05:58:36.864528
Ciprofloxacin,541.0,29.718337984289057,1.0,93.4889965798492,12.05670243932176,0.2540402684826749,97.22915548416432,Safe,,2027-03-05 05:58:36.864528
,510.0,15.392569401323088,1.0,92.82328587030516,24.55880595029005,0.1364907128034531,109.64793437580596,Not Safe,,2027-02-02 05:58:36.864528
,794.0,25.22166920624912,0.0,83.38542333618355,13.59101677122987,,,Not Safe,,2027-11-13 05:58:36.864528
Metformin,130.0,18.04338050117887,0.0,85.64340520041118,26.8529285320885,0.3113631349766937,95.409400119994,Not Safe,Type-2 Diabetes,2026-01-18 05:58:36.864528
Amoxicillin,546.0,23.782558726084144,1.0,98.36964968440688,15.534434329622467,0.0934929842165642,103.11115408987422,Safe,Bacterial Infections,2027-03-10 05:58:36.864528
Omeprazole,255.0,19.61256347741567,1.0,,7.698900185705993,0.2269795113610254,98.98465362214752,Safe,"Acid Reflux, Gastric Ulcers",2026-05-23 05:58:36.864528
Paracetamol,401.0,15.076388818966318,0.0,92.3209588016406,7.4120308478014385,0.0757176178318948,,Safe,"Fever, Mild Pain",2026-10-16 05:58:36.864528
,910.0,,1.0,98.4744518760494,10.600164588198323,0.1965370442021322,,Not Safe,,2028-03-08 05:58:36.864528
Ciprofloxacin,602.0,26.00896728579064,1.0,88.39974664869712,21.44298667471168,0.0758287678889387,100.12546078698657,Safe,,2027-05-05 05:58:36.864528
Ciprofloxacin,,21.97880923367773,0.0,,12.131493382389689,0.3094587677846325,97.1705655975686,Not Safe,,
,464.0,,1.0,87.26454700668992,13.932273775692336,0.2085831872568656,97.31971059676565,Safe,,2026-12-18 05:58:36.864528
Lisinopril,92.0,23.872859482670385,1.0,94.59829734728535,16.519790652778966,0.0156886529085987,104.40228667567534,Safe,,2025-12-11 05:58:36.864528
Aspirin,269.0,23.06272570350397,0.0,94.3772261559754,6.258999724478849,0.0823532889326004,100.91821869447556,Safe,"Pain, Inflammation, Heart Disease",2026-06-06 05:58:36.864528
Paracetamol,842.0,25.42099089488986,1.0,91.17004766014354,6.28626266960591,0.1344433610425215,102.66836595995504,Safe,"Fever, Mild Pain",2027-12-31 05:58:36.864528
Cetirizine,870.0,24.77134424550577,0.0,88.69494704264307,19.22627897017408,0.470278748818689,108.85525445903995,Not Safe,"Allergies, Cold Symptoms",2028-01-28 05:58:36.864528
Omeprazole,94.0,16.881511803490454,1.0,82.87456913257643,22.52802247253089,0.0527376973417495,100.40117654531204,Not Safe,"Acid Reflux, Gastric Ulcers",2025-12-13 05:58:36.864528
Metformin,185.0,29.52555039836153,0.0,91.21868586920424,10.563391728081344,0.1962191424693071,90.68389490934516,Not Safe,Type-2 Diabetes,2026-03-14 05:58:36.864528
Atorvastatin,646.0,23.82704214193369,1.0,89.78656017759106,7.107263433575924,0.0247605477214739,96.29725149890236,Safe,High Cholesterol,2027-06-18 05:58:36.864528
Ciprofloxacin,766.0,24.99976841143568,1.0,96.06707452914428,21.17343341104837,0.03727864416367,98.75004493522492,Safe,,2027-10-16 05:58:36.864528
Ibuprofen,649.0,15.826716699536185,,99.21453854765204,16.74676482243793,0.2871703590797697,103.23005817006006,Safe,"Pain, Fever, Inflammation",2027-06-21 05:58:36.864528
Ciprofloxacin,704.0,22.92788790485896,0.0,81.87468159072264,26.477476826684303,0.2833815443828648,101.9156091195747,Not Safe,,2027-08-15 05:58:36.864528
Metformin,356.0,24.929170580733736,0.0,92.26596971119314,14.97437726587344,,101.9337761685902,Not Safe,Type-2 Diabetes,2026-09-01 05:58:36.864528
Paracetamol,643.0,20.04250094232321,1.0,,6.050852278921267,0.4363208909548989,93.09129719407184,Not Safe,"Fever, Mild Pain",2027-06-15 05:58:36.864528
Metformin,702.0,15.97613569061584,0.0,86.22324755015373,25.718301764240472,0.2399334133959673,98.18391604814364,Safe,Type-2 Diabetes,2027-08-13 05:58:36.864528
Cetirizine,742.0,22.86289324980033,0.0,85.92174784580153,19.64347774729837,0.1236495870936313,104.19306576717904,Safe,"Allergies, Cold Symptoms",2027-09-22 05:58:36.864528
Ciprofloxacin,550.0,23.558633183315926,0.0,84.4377763913125,23.722682638374863,0.2882698543398766,99.6891872440108,Not Safe,,2027-03-14 05:58:36.864528
Omeprazole,40.0,23.095055931799777,1.0,81.49429228349443,17.223671799357124,0.0124749822627506,94.76434745979653,Not Safe,"Acid Reflux, Gastric Ulcers",2025-10-20 05:58:36.864528
Ibuprofen,767.0,15.577254229463652,0.0,98.15529239818886,21.83396633523206,0.2418927454370542,,Not Safe,"Pain, Fever, Inflammation",2027-10-17 05:58:36.864528
Aspirin,,26.920557293515017,,91.8447796707181,21.8849651338583,0.1511899800914948,109.01477271370818,Not Safe,"Pain, Inflammation, Heart Disease",
Ciprofloxacin,410.0,28.72212945631557,,84.19602844060407,12.320291857373984,0.1922612747157885,96.0490925518466,Not Safe,,2026-10-25 05:58:36.864528
Ibuprofen,500.0,28.38135714489497,1.0,97.06277008212872,20.52568223077167,0.3053606497376442,109.61733977000482,Not Safe,"Pain, Fever, Inflammation",2027-01-23 05:58:36.864528
Metformin,32.0,28.83625241887093,0.0,95.77189376189526,27.13902038961461,0.2416814927270615,98.36548375235596,Safe,Type-2 Diabetes,2025-10-12 05:58:36.864528
Omeprazole,701.0,17.359828290458438,1.0,98.54665189745756,28.367889559468445,0.0590434833557437,,Safe,"Acid Reflux, Gastric Ulcers",2027-08-12 05:58:36.864528
Aspirin,564.0,21.68344358939856,0.0,85.27815950094354,13.112724040975854,0.2976626748133082,100.82945647059634,Safe,"Pain, Inflammation, Heart Disease",2027-03-28 05:58:36.864528
Paracetamol,181.0,21.47915313910053,1.0,86.29854317140598,10.548007066068164,0.1853633397905193,103.8601463882863,Safe,"Fever, Mild Pain",2026-03-10 05:58:36.864528
Paracetamol,566.0,19.80501011897877,0.0,95.65071845844204,4.843075735655782,0.0806690305190178,96.69903400905918,Safe,"Fever, Mild Pain",2027-03-30 05:58:36.864528
Ciprofloxacin,910.0,23.5016991515148,1.0,93.84585434155434,11.409189173521863,0.0797554545824368,94.65279311382838,Not Safe,,2028-03-08 05:58:36.864528
Amoxicillin,850.0,21.146305648991486,1.0,98.6859781194208,14.834116922930514,0.1663435282968375,100.4035610922609,Safe,Bacterial Infections,2028-01-08 05:58:36.864528
Paracetamol,70.0,25.590571682547512,,92.73691112082368,10.9493208387568,0.2946985495870236,106.81979893453108,Not Safe,"Fever, Mild Pain",2025-11-19 05:58:36.864528
Aspirin,169.0,18.10137539621648,1.0,82.8283347669897,9.369617428297396,0.2274087236266077,95.20568071519276,Not Safe,"Pain, Inflammation, Heart Disease",2026-02-26 05:58:36.864528
Ciprofloxacin,39.0,16.05055191648372,0.0,96.14587745454114,11.394087997917328,0.0970585308313108,93.43229317875333,Not Safe,,2025-10-19 05:58:36.864528
Metformin,60.0,24.17393388859294,1.0,87.47675736195797,8.543594210253726,0.3846109739242633,91.49253717836592,Not Safe,Type-2 Diabetes,2025-11-09 05:58:36.864528
Atorvastatin,271.0,25.346798504599853,1.0,95.25681530997394,24.40856821670648,0.4861782353790798,109.63198990670524,Not Safe,High Cholesterol,2026-06-08 05:58:36.864528
Amoxicillin,724.0,26.36795364837376,0.0,97.246956124154,26.37134516277315,,95.25410962013729,Safe,Bacterial Infections,2027-09-04 05:58:36.864528
Lisinopril,370.0,28.664137650093945,1.0,87.19080095633338,1.4187042756227592,0.1348387599169435,101.56442751905958,Safe,,2026-09-15 05:58:36.864528
Cetirizine,439.0,21.382133708551184,0.0,92.3829908612098,11.444934928533192,0.1421999316595522,101.89099027255308,Safe,"Allergies, Cold Symptoms",2026-11-23 05:58:36.864528
Metformin,733.0,16.427489527495307,1.0,94.07327448150774,,0.0584311586265551,95.08917615723966,Safe,Type-2 Diabetes,2027-09-13 05:58:36.864528
